QUOTE_CONVERSION;SERVICE_NOTIFICATION;ORDER;CUSTOMER;QUANTITY;DESCRIPTION;QUOTE_COUNT;CUSTOMER_SALES_SHARE;COUNTRY_SALES_SHARE;PRICE_DEV_QU;PRIMARY_PRODUCT_SALES;SEGMENT;CONCERN;KEY_ACCOUNT;COUNTRY;COUNTRY_CLUSTERED
Success;3835;1976;3;0;SP;1;0,012672497;0,24288004;1,088703513;0,399262805;Oilseed;1;1;DE;DE
Failure;3836;;303;120;SP;1;0,008489552;0,24288004;1,162684463;0,343984474;Oilseed;0;0;DE;DE
Failure;3837;;225;1;SP;1;0,000296657;0,031120862;0,692909209;1;Oilseed;0;0;US;US
Success;3838;1977;135;0;SP;1;0,015985666;0,149340658;1,025969655;1;Oilseed;1;0;FR;FR
Success;3839;1978;183;1;Other;1;0,004242168;0,00543695;1;1;Oilseed;0;0;MY;Other
Failure;3840;;18;1;Other;1;0,012238261;0,24288004;0,942215931;1;Oilseed;1;1;DE;DE
Failure;3841;;303;5;SP;1;0,008489552;0,24288004;1,331450489;0,238390756;Oilseed;0;0;DE;DE
Failure;3842;;252;26;Other;1;0,002955835;0,037934649;1,035637979;1;Oilseed;0;0;RU;RU
Failure;3843;;34;1;Other;1;0,032574028;0,037934649;0,931968405;1;Oilseed;0;0;RU;RU
Success;3844;1979;68;1;SP;1;0,004581255;0,24288004;1,046052503;0,967335829;Rendering;1;1;DE;DE
Failure;3845;;143;96;SP;1;0,000881389;0,000881389;0,955691455;0,556945102;Oilseed;0;0;CL;Other
Failure;3846;;143;96;SP;1;0,000881389;0,000881389;0,955691455;0,556945102;Oilseed;0;0;CL;Other
Failure;3847;;143;36;SP;1;0,000881389;0,000881389;1,024348978;0,514277271;Oilseed;0;0;CL;Other
Failure;3848;;34;1;SP;1;0,032574028;0,037934649;1;1;Oilseed;0;0;RU;RU
Success;3849;1980;127;1;SP;1;0,001948352;0,008949443;0,934378767;0,547684709;Oilseed;0;0;RO;Other
Failure;3850;;303;1;SP;1;0,008489552;0,24288004;1,058399535;0,7096778;Oilseed;0;0;DE;DE
Success;3851;1981;29;1;SV;1;0,001019032;0,24288004;1,09742086;1;Rendering;1;1;DE;DE
Success;3852;1982;77;42;SP;1;0,009222167;0,09008607;1,189116792;0,448187176;Rendering;1;1;PL;PL
Success;3853;1983;80;100;SP;1;0,004519341;0,09008607;1,127895437;0,365484571;Rendering;1;1;PL;PL
Failure;3854;;74;1140;SP;1;0,006753649;0,09008607;1,189118187;0,448171167;Rendering;1;1;PL;PL
Success;3855;1984;58;1;SP;1;0,011657752;0,149340658;1,039496263;0,879151867;Rendering;1;1;FR;FR
Success;3856;1985;48;1;Other;1;0,001542755;0,001542755;0,671085437;0,941149675;Rendering;0;0;IL;Other
Failure;3857;;115;278;SP;1;0,002062903;0,09008607;1,2387617;0,372354201;Rendering;1;1;PL;PL
Failure;3858;;115;1;SP;1;0,002062903;0,09008607;1,1871263;0,392006649;Rendering;1;1;PL;PL
Success;3859;1986;97;1;Other;1;0,008354832;0,01187804;1,847193785;0,27886591;Oilseed;1;0;ES;Other
Failure;3860;;81;2;Other;1;0,001431216;0,015899797;0,882856227;0,32601389;Rendering;0;0;GB;GB
Failure;3861;;303;54;SP;1;0,008489552;0,24288004;1,07004315;0,303064346;Oilseed;0;0;DE;DE
Success;3862;1987;43;0;SP;1;0,013369167;0,24288004;1,221890502;0,456964926;Rendering;1;1;DE;DE
Success;3863;1988;202;1;SV;1;0,002650587;0,00528089;0,853353566;0,725774817;Rendering;0;0;IE;Other
Success;3864;1989;202;100;SV;1;0,002650587;0,00528089;0,927241657;0,885289027;Rendering;0;0;IE;Other
Success;3865;1990;202;4;SV;1;0,002650587;0,00528089;0,92438816;0,487632209;Rendering;0;0;IE;Other
Failure;3866;;9;1;SP;1;0,019405607;0,149340658;1;1;Rendering;1;0;FR;FR
Failure;3867;;120;2;SP;1;0,000269663;0,005698601;1,032647174;0,374035153;Oilseed;0;0;XS;Other
Failure;3868;;271;44;SV;1;4,71E-05;0,015899797;0,882856227;0,32601389;Rendering;0;0;GB;GB
Success;3869;1991;302;2;SP;1;0,003371338;0,00794596;1,073026721;1;Rendering;1;1;BE;Other
Success;3870;1992;87;0;SV;1;0,003127749;0,24288004;0,827461462;1;Rendering;0;0;DE;DE
Success;3871;1993;282;1;SP;1;0,002478604;0,24288004;1,125173222;0,274429404;Rendering;1;1;DE;DE
Failure;3872;;282;1;SP;1;0,002478604;0,24288004;1,092790864;0,618596311;Rendering;1;1;DE;DE
Success;3873;1994;57;1;SP;1;0,002544135;0,028680262;0,974267368;0,952529762;Oilseed;0;0;CH;Other
Failure;3874;;19;1;Other;1;0,016754912;0,049273194;1;1;Oilseed;1;1;HU;Other
Failure;3875;;48;1;EP;1;0,001542755;0,001542755;0,909429606;0,453063328;Rendering;0;0;IL;Other
Success;3876;1995;126;0;SP;1;0,029408083;0,049273194;0,720295299;1;Oilseed;1;0;HU;Other
Success;3877;1996;76;0;SP;1;0,003556921;0,24288004;0,962135474;0,538751887;Rendering;1;1;DE;DE
Success;3878;1997;307;3;Other;1;0,000316986;0,01187804;0,73551515;1;Rendering;0;0;ES;Other
Failure;3879;;304;1;Other;1;0,006235522;0,007681226;0,924813637;0,364387647;Rendering;0;0;CN;Other
Success;3880;1998;87;0;SP;1;0,003127749;0,24288004;1,024006217;0,693877551;Rendering;0;0;DE;DE
Success;3881;1999;50;0;SV;1;0,00282042;0,24288004;1,073175078;1;Rendering;1;1;DE;DE
Failure;3882;;308;1;SP;1;0;0,005698601;1;1;Oilseed;0;0;XS;Other
Success;3883;2000;102;108;Other;1;0,013634043;0,023240521;1,069509837;0,925406204;Rendering;1;1;NO;Other
Success;3884;2001;115;42;SP;1;0,002062903;0,09008607;1,145793933;0,389804876;Rendering;1;1;PL;PL
Failure;3885;;115;42;Other;1;0,002062903;0,09008607;1,125226152;0,373006547;Rendering;1;1;PL;PL
Success;3886;2002;179;6;Other;1;0,011140294;0,149340658;1,073606682;0,388138722;Rendering;1;1;FR;FR
Failure;3887;;43;1;SP;1;0,013369167;0,24288004;0,827150191;0,453125;Rendering;1;1;DE;DE
Success;3888;2003;5;50;SP;1;0,009883245;0,014651249;0,959700504;0,533718115;Rendering;0;0;HR;Other
Success;3889;2004;156;1;SP;1;0,006115614;0,015798616;1,111969567;0,695871164;Oilseed;1;0;CZ;Other
Success;3890;2005;156;1;SP;1;0,006115614;0,015798616;0,983917008;0,997775626;Oilseed;1;0;CZ;Other
Failure;3891;;303;2;SP;1;0,008489552;0,24288004;1,565708613;1;Oilseed;0;0;DE;DE
Success;3892;2006;9;1;SP;1;0,019405607;0,149340658;1,098863675;1;Rendering;1;0;FR;FR
Success;3893;2007;149;1;Other;1;0,008757307;0,028680262;0,822451971;0,874789207;Oilseed;0;0;CH;Other
Success;3894;2008;201;0;SP;1;0,001287106;0,09008607;0,895625954;0,480822817;Rendering;0;0;PL;PL
Success;3895;2009;81;12;Other;1;0,001431216;0,015899797;0,998533426;0,693864013;Rendering;0;0;GB;GB
Success;3896;2010;50;0;SV;1;0,00282042;0,24288004;1,123325294;1;Rendering;1;1;DE;DE
Success;3897;2011;79;75;SP;1;0,006330976;0,149340658;1,058490456;0,66080688;Rendering;1;1;FR;FR
Success;3898;2012;309;1;SV;1;0,000180922;0,014710869;1,050270262;1;Oilseed;1;1;TR;Other
Success;3899;2013;21;0;Other;1;0,0089365;0,014710869;0,99671743;0,464064877;Oilseed;1;1;TR;Other
Success;3900;2014;140;0;SP;1;0,006890758;0,017650065;0,99929482;1;Oilseed;1;1;AT;Other
Failure;3901;;224;1;SP;1;0,021103834;0,149340658;1;1;Rendering;1;1;FR;FR
Success;3902;2015;224;1;SP;1;0,021103834;0,149340658;1,019548338;0,998204401;Rendering;1;1;FR;FR
Failure;3903;;9;3;SP;1;0,019405607;0,149340658;0,948174775;0,923849669;Rendering;1;0;FR;FR
Success;3904;2016;126;6;SP;2;0,029408083;0,049273194;1,035450256;0,297299321;Oilseed;1;0;HU;Other
Success;3905;2017;34;0;Other;1;0,032574028;0,037934649;1,053791253;1;Oilseed;0;0;RU;RU
Failure;3906;;303;1;SP;1;0,008489552;0,24288004;0,714170332;1;Oilseed;0;0;DE;DE
Success;3907;2018;282;0;SP;1;0,002478604;0,24288004;0,988679041;0,693505976;Rendering;1;1;DE;DE
Success;3908;2019;173;10;SP;1;0,002944408;0,09008607;1,131796345;0,661654135;Oilseed;1;1;PL;PL
Success;3909;2020;74;6;SP;2;0,006753649;0,09008607;1,028093081;0,950199203;Rendering;1;1;PL;PL
Success;3910;2021;303;6;SP;1;0,008489552;0,24288004;0,768508087;1;Oilseed;0;0;DE;DE
Success;3911;2022;92;0;SP;1;0,008000777;0,149340658;1,245947866;1;Oilseed;1;0;FR;FR
Failure;3912;;143;1;SP;1;0,000881389;0,000881389;1;1;Oilseed;0;0;CL;Other
Success;3913;2023;15;1;SP;1;0,008587915;0,24288004;1,020155418;0,635514019;Oilseed;0;0;DE;DE
Success;3914;2024;140;0;SP;1;0,006890758;0,017650065;0,969150566;0,696494911;Oilseed;1;1;AT;Other
Failure;3915;;94;80;SP;1;0,003576347;0,24288004;1,011619765;0,852760592;Rendering;0;0;DE;DE
Success;3916;2025;9;1;Other;2;0,019405607;0,149340658;1,032060638;0,867142314;Rendering;1;0;FR;FR
Success;3917;2026;9;1;Other;2;0,019405607;0,149340658;1,73438974;0,457432791;Rendering;1;0;FR;FR
Success;3918;2027;9;0;SP;1;0,019405607;0,149340658;1,014575628;0,525279054;Rendering;1;0;FR;FR
Success;3919;2028;224;1;SP;2;0,021103834;0,149340658;0,895381854;0,780466316;Rendering;1;1;FR;FR
Success;3920;2029;224;0;SP;1;0,021103834;0,149340658;0,701258495;1;Rendering;1;1;FR;FR
Success;3921;2030;224;1;SP;2;0,021103834;0,149340658;0,89432433;0,782462893;Rendering;1;1;FR;FR
Success;3922;2031;224;1;SP;2;0,021103834;0,149340658;0,953617475;0,556118245;Rendering;1;1;FR;FR
Success;3923;2032;120;2;SV;1;0,000269663;0,005698601;1,013316347;0,881365417;Oilseed;0;0;XS;Other
Success;3924;2033;66;0;SP;1;0,007122733;0,009992597;1,000475145;1;Rendering;1;1;NL;Other
Success;3925;2034;83;1;SP;1;0,001451012;0,005698601;0,892792083;0,750798838;Oilseed;0;0;XS;Other
Success;3926;2035;71;1;SP;1;0,023541794;0,149340658;0,882469246;0,998406798;Rendering;1;1;FR;FR
Success;3927;2036;34;1;Other;2;0,032574028;0,037934649;1;1;Oilseed;0;0;RU;RU
Success;3928;2037;282;1;SP;1;0,002478604;0,24288004;1,193303459;1;Rendering;1;1;DE;DE
Failure;3929;;282;1;SP;1;0,002478604;0,24288004;1,183359237;1;Rendering;1;1;DE;DE
Failure;3930;;92;1;SP;1;0,008000777;0,149340658;1,367865907;0,658952594;Oilseed;1;0;FR;FR
Success;3931;2038;149;4;Other;1;0,008757307;0,028680262;0,937258674;1;Oilseed;0;0;CH;Other
Success;3932;2039;12;0;SP;1;0,021882417;0,24288004;1,013786902;1;Oilseed;1;1;DE;DE
Failure;3933;2040;236;1;Other;1;0,000296657;0,031120862;0,699577378;1;Oilseed;1;0;US;US
Success;3934;2041;135;1;SP;1;0,015985666;0,149340658;0,350466209;1;Oilseed;1;0;FR;FR
Success;3935;2042;183;5;Other;1;0,004242168;0,00543695;0,474206843;1;Oilseed;0;0;MY;Other
Success;3936;2043;224;84;SP;1;0,021103834;0,149340658;1,054621879;0,507219926;Rendering;1;1;FR;FR
Success;3937;2044;97;1;SP;1;0,008354832;0,01187804;1,09742086;1;Oilseed;1;0;ES;Other
Success;3938;2045;34;0;Other;1;0,032574028;0,037934649;0,950938322;1;Oilseed;0;0;RU;RU
Success;3939;2046;71;1;SP;1;0,023541794;0,149340658;1,019548338;0,998204401;Rendering;1;1;FR;FR
Success;3940;2047;54;1;Other;1;0,015902771;0,24288004;1,068398116;1;Rendering;1;1;DE;DE
Failure;3941;;131;1;SP;1;0,008894011;0,149340658;1,021698191;1;Rendering;1;1;FR;FR
Failure;3942;;34;1;SP;1;0,032574028;0,037934649;1;1;Oilseed;0;0;RU;RU
Success;3943;2048;77;0;SP;2;0,009222167;0,09008607;0,989816383;0,314575618;Rendering;1;1;PL;PL
Success;3944;2049;160;12;SP;1;0,005357712;0,00753768;1,152035914;0,321938105;Oilseed;1;0;PT;Other
Success;3945;2050;71;0;SP;1;0,023541794;0,149340658;0,882469246;0,998406798;Rendering;1;1;FR;FR
Success;3946;2051;9;1;SP;1;0,019405607;0,149340658;1,014520889;0,873181531;Rendering;1;0;FR;FR
Success;3947;2052;281;1;SP;1;0,000410756;0,021159902;0,988977308;1;Oilseed;0;0;IT;Other
Failure;3948;;305;1;Other;1;0,000369134;0,015899797;0,997588425;0,925605536;Rendering;1;1;GB;GB
Failure;3949;;112;1;SP;1;0,002189916;0,00386407;1,046598073;0,631532211;Oilseed;0;0;BG;Other
Failure;3950;;21;1;Other;1;0,0089365;0,014710869;0,883484401;1;Oilseed;1;1;TR;Other
Success;3951;2053;72;0;SP;1;0,011354609;0,149340658;1,137854421;0,715532242;Rendering;1;1;FR;FR
Success;3952;2054;34;1;SP;1;0,032574028;0,037934649;0,967538941;1;Oilseed;0;0;RU;RU
Success;3953;2055;9;0;SP;1;0,019405607;0,149340658;0,422865166;1;Rendering;1;0;FR;FR
Success;3954;2056;9;0;SP;1;0,019405607;0,149340658;0,956902522;0,686419753;Rendering;1;0;FR;FR
Success;3955;2057;54;3;Other;1;0,015902771;0,24288004;1,038745154;0,821332749;Rendering;1;1;DE;DE
Success;3956;2058;277;10;SP;1;0,000894357;0,00386407;0,927240268;0,756785714;Oilseed;0;0;BG;Other
Success;3957;2059;179;1;Other;2;0,011140294;0,149340658;0,893575463;1;Rendering;1;1;FR;FR
Success;3958;2060;12;1;SP;1;0,021882417;0,24288004;1,077839202;0,418937106;Oilseed;1;1;DE;DE
Failure;3959;;224;1;SP;1;0,021103834;0,149340658;1,087390164;0,564925787;Rendering;1;1;FR;FR
Failure;3960;;34;3;SP;1;0,032574028;0,037934649;0,944858203;1;Oilseed;0;0;RU;RU
Failure;3961;;48;42;Other;1;0,001542755;0,001542755;0,907599376;0,373504352;Rendering;0;0;IL;Other
Success;3962;2061;75;0;SP;1;0,005203563;0,023240521;1,441813247;0,884894732;Rendering;1;1;NO;Other
Success;3963;2062;140;8;SP;1;0,006890758;0,017650065;1,110009517;1;Oilseed;1;1;AT;Other
Failure;3964;;38;4;SP;1;0,003375814;0,015899797;0,550696777;1;Oilseed;1;1;GB;GB
Success;3965;2063;34;0;Other;1;0,032574028;0,037934649;0,887802545;1;Oilseed;0;0;RU;RU
Failure;3966;;277;1;SP;1;0,000894357;0,00386407;0,964803881;1;Oilseed;0;0;BG;Other
Failure;3967;;96;1;SV;1;0,004160797;0,24288004;0,840963733;1;Rendering;0;0;DE;DE
Success;3968;2064;37;0;Other;1;0,007570333;0,09008607;0,950644465;1;Rendering;1;1;PL;PL
Success;3969;2065;117;1;Other;2;0,017039775;0,028680262;0,986088157;1;Rendering;0;0;CH;Other
Failure;3970;;9;1;SP;1;0,019405607;0,149340658;0,959056873;0,463919618;Rendering;1;0;FR;FR
Success;3971;2066;307;2;Other;1;0,000316986;0,01187804;0,925221169;1;Rendering;0;0;ES;Other
Success;3972;2067;38;0;SP;1;0,003375814;0,015899797;0,550696777;1;Oilseed;1;1;GB;GB
Success;3973;2068;115;1;Other;1;0,002062903;0,09008607;1,124503817;0,335126697;Rendering;1;1;PL;PL
Success;3974;2069;115;1;Other;1;0,002062903;0,09008607;1,405866757;1;Rendering;1;1;PL;PL
Success;3975;2070;135;1;SP;3;0,015985666;0,149340658;1,423731048;0,756496391;Oilseed;1;0;FR;FR
Success;3976;2071;301;1;SP;1;0,006770473;0,015899797;0,999529212;1;Oilseed;0;0;GB;GB
Success;3977;2072;126;1;SP;1;0,029408083;0,049273194;1,001068509;1;Oilseed;1;0;HU;Other
Success;3978;2073;12;0;SP;1;0,021882417;0,24288004;1,234645642;1;Oilseed;1;1;DE;DE
Success;3979;2074;43;0;SP;1;0,013369167;0,24288004;1,174294155;0,520123839;Rendering;1;1;DE;DE
Success;3980;2075;71;0;SP;1;0,023541794;0,149340658;1,078917737;0,697745123;Rendering;1;1;FR;FR
Success;3981;2076;57;1;EP;2;0,002544135;0,028680262;1,275367316;0,839136333;Oilseed;0;0;CH;Other
Success;3982;2077;87;0;SP;1;0,003127749;0,24288004;1,020725943;0,601769912;Rendering;0;0;DE;DE
Success;3983;2078;87;0;SP;1;0,003127749;0,24288004;0,99929482;1;Rendering;0;0;DE;DE
Success;3984;2079;6;1;Other;1;0,015086146;0,018512827;0,993608437;1;Oilseed;1;0;AE;Other
Failure;3985;;123;14;SP;1;0,003457051;0,010104625;0,974102279;1;Rendering;0;0;MX;Other
Success;3986;2080;270;14;SP;2;0,003457051;0,010104625;0,937969653;0,958653206;Rendering;0;0;MX;Other
Failure;3987;;97;1;SP;1;0,008354832;0,01187804;0,97972001;0,539347879;Oilseed;1;0;ES;Other
Failure;3988;;13;6;SP;1;0,005186831;0,005186831;1,045945254;0,551564929;Oilseed;0;0;BA;Other
Success;3989;2081;135;0;SP;1;0,015985666;0,149340658;0,99929482;1;Oilseed;1;0;FR;FR
Failure;3990;;310;1;SV;1;1,23E-05;0,24288004;0,938225806;1;Rendering;1;1;DE;DE
Success;3991;2082;74;1;SP;1;0,006753649;0,09008607;0,940287533;0,39157562;Rendering;1;1;PL;PL
Failure;3992;;21;1;Other;1;0,0089365;0,014710869;1,01581828;0,629387399;Oilseed;1;1;TR;Other
Success;3993;2083;43;1;SP;3;0,013369167;0,24288004;1,005476893;0,997825412;Rendering;1;1;DE;DE
Success;3994;2084;12;0;SP;1;0,021882417;0,24288004;1,090522771;1;Oilseed;1;1;DE;DE
Failure;3995;;43;1;SP;1;0,013369167;0,24288004;1;1;Rendering;1;1;DE;DE
Success;3996;2085;77;0;SP;1;0,009222167;0,09008607;1,026913411;0,825007366;Rendering;1;1;PL;PL
Success;3997;2086;57;0;EP;1;0,002544135;0,028680262;0,922807698;1;Oilseed;0;0;CH;Other
Success;3998;2087;112;0;SP;2;0,002189916;0,00386407;0,993443686;0,35599977;Oilseed;0;0;BG;Other
Failure;3999;;43;1;SP;1;0,013369167;0,24288004;1;1;Rendering;1;1;DE;DE
Failure;4000;;183;1;Other;1;0,004242168;0,00543695;1;1;Oilseed;0;0;MY;Other
Failure;4001;;231;4;SP;1;3,47E-05;0,002185249;0,753463351;0,416971777;Oilseed;1;1;CA;Other
Success;4002;2088;32;4;SP;1;0,003217068;0,021159902;0,900554317;1;Oilseed;0;0;IT;Other
Failure;4003;;231;1;SP;1;3,47E-05;0,002185249;0,810066161;0,432523668;Oilseed;1;1;CA;Other
Failure;4004;;73;1;SP;2;0,005132408;0,24288004;1,015770177;0,940852568;Rendering;1;1;DE;DE
Success;4005;2089;2;0;SP;1;0,005747758;0,005747758;1,042730384;1;Oilseed;1;0;SE;Other
Success;4006;2090;270;2;SP;2;0,00405093;0,010104625;0,919448276;1;Oilseed;0;0;MX;Other
Success;4007;2091;301;1;SP;2;0,006770473;0,015899797;1;1;Oilseed;0;0;GB;GB
Success;4008;2092;301;1;Other;2;0,006770473;0,015899797;0,999235202;1;Oilseed;0;0;GB;GB
Success;4009;2093;302;1;SP;1;0,003371338;0,00794596;1,380421556;0,495660881;Rendering;1;1;BE;Other
Success;4010;2094;38;2;SP;1;0,003375814;0,015899797;0,789048577;0,772495249;Oilseed;1;1;GB;GB
Failure;4011;;301;1;Other;1;0,006770473;0,015899797;1;1;Oilseed;0;0;GB;GB
Success;4012;2095;302;1;SP;1;0,003371338;0,00794596;1;1;Rendering;1;1;BE;Other
Failure;4013;;231;4;SP;1;3,47E-05;0,002185249;0,830381044;0,801279465;Oilseed;1;1;CA;Other
Failure;4014;;139;1;SP;1;0,019538491;0,032064225;1;1;Oilseed;1;0;DK;Other
Failure;4015;;102;1;SP;1;0,013634043;0,023240521;1;1;Rendering;1;1;NO;Other
Success;4016;2096;303;201;SP;1;0,008489552;0,24288004;1,045715131;0,696978442;Oilseed;0;0;DE;DE
Success;4017;2097;257;36;SP;1;0,001857422;0,001857422;1,675317162;0,385704789;Oilseed;1;0;SN;Other
Success;4018;2098;34;1;Other;1;0,032574028;0,037934649;1,039795253;1;Oilseed;0;0;RU;RU
Success;4019;2099;121;1;Other;2;0,013830641;0,24288004;1;1;Oilseed;1;0;DE;DE
Success;4020;2100;38;600;SP;1;0,003375814;0,015899797;1,214586623;1;Oilseed;1;1;GB;GB
Success;4021;2101;15;0;SP;1;0,008587915;0,24288004;1,1122918;1;Oilseed;0;0;DE;DE
Success;4022;2102;38;3;SP;1;0,003375814;0,015899797;0,99407448;0,530504119;Oilseed;1;1;GB;GB
Success;4023;2103;29;2;SV;1;0,001019032;0,24288004;1,000554691;0,562270144;Rendering;1;1;DE;DE
Success;4024;2104;277;1;SP;1;0,000894357;0,00386407;0,96911023;0,788038257;Oilseed;0;0;BG;Other
Success;4025;2105;303;1;SP;1;0,008489552;0,24288004;0,830303164;1;Oilseed;0;0;DE;DE
Failure;4026;;303;1;SP;1;0,008489552;0,24288004;0,977584595;0,680522539;Oilseed;0;0;DE;DE
Failure;4027;;252;2;SP;1;0,002955835;0,037934649;1,054723537;0,505600507;Oilseed;0;0;RU;RU
Success;4028;2106;12;1;SP;1;0,021882417;0,24288004;1,085310775;0,482089237;Oilseed;1;1;DE;DE
Success;4029;2107;63;1;SP;1;0,002007503;0,017650065;0,871508025;0,59513289;Rendering;0;0;AT;Other
Failure;4030;;172;1;SP;1;0,005591901;0,013483314;1,002784276;0,275236559;Oilseed;0;0;UA;Other
Failure;4031;;161;1;SP;1;0,007531651;0,013483314;0,888159233;1;Oilseed;1;1;UA;Other
Success;4032;2108;73;1;SP;1;0,005132408;0,24288004;1,031616035;0,349031396;Rendering;1;1;DE;DE
Failure;4033;;54;4;Other;1;0,015902771;0,24288004;1,055694378;1;Rendering;1;1;DE;DE
Success;4034;2109;39;612;SP;1;0,00394084;0,005698601;1,200387921;0,69354336;Oilseed;0;0;XS;Other
Failure;4035;2110;236;10;SP;1;0,000138693;0,031120862;0,735805325;0,981481481;Oilseed;1;0;US;US
Success;4036;2111;84;1;SP;1;0,00774271;0,015798616;1,114997714;0,312182975;Oilseed;1;1;CZ;Other
Success;4037;2112;115;1;SP;1;0,002062903;0,09008607;1,405866757;1;Rendering;1;1;PL;PL
Success;4038;2113;5;75;SP;1;0,009883245;0,014651249;0,954819385;0,692628348;Rendering;0;0;HR;Other
Success;4039;2114;127;1;SP;1;0,001948352;0,008949443;0,997240029;0,374793282;Oilseed;0;0;RO;Other
Success;4040;2115;264;1;Other;1;4,61E-05;0,24288004;0,839090053;1;Rendering;0;0;DE;DE
Success;4041;2116;172;54;SP;1;0,005591901;0,013483314;1,038630403;0,297160562;Oilseed;0;0;UA;Other
Failure;4042;;103;1;SP;1;0,001786465;0,00794596;1;1;Rendering;1;1;BE;Other
Failure;4043;;103;1;SP;1;0,001786465;0,00794596;0,907111139;0,468569816;Rendering;1;1;BE;Other
Success;4044;2117;76;1;SP;1;0,003556921;0,24288004;1,013011885;0,486080424;Rendering;1;1;DE;DE
Success;4045;2118;309;1;SV;1;0,000180922;0,014710869;1,110531386;1;Oilseed;1;1;TR;Other
Failure;4046;;157;1;SP;1;0,004768004;0,014651249;0,784635852;1;Oilseed;0;0;HR;Other
Failure;4047;;102;1;SP;1;0,013634043;0,023240521;1;1;Rendering;1;1;NO;Other
Failure;4048;;284;1;Other;1;0,003916116;0,24288004;1,004656067;0,958762887;Oilseed;0;0;DE;DE
Success;4049;2119;131;0;SV;1;0,008894011;0,149340658;0,766577032;1;Rendering;1;1;FR;FR
Failure;4050;;131;6;SV;1;0,008894011;0,149340658;1,054043419;1;Oilseed;1;1;FR;FR
Success;4051;2120;284;0;Other;1;0,003916116;0,24288004;1,120081279;1;Oilseed;0;0;DE;DE
Failure;4052;;81;1;SP;1;0,001431216;0,015899797;0,837611849;0,602314791;Rendering;0;0;GB;GB
Success;4053;2121;131;0;SV;1;0,008894011;0,149340658;1,054043419;1;Oilseed;1;1;FR;FR
Success;4054;2122;199;1;SP;1;0,000632783;0,00386407;0,951108007;1;Oilseed;0;0;BG;Other
Success;4055;2123;160;1;SP;1;0,005357712;0,00753768;1,149435574;0,997775467;Oilseed;1;0;PT;Other
Success;4056;2124;282;42;SP;1;0,002478604;0,24288004;1,012496443;0,493862452;Rendering;1;1;DE;DE
Success;4057;2125;135;0;SP;1;0,015985666;0,149340658;1,062773368;1;Oilseed;1;0;FR;FR
Success;4058;2126;96;1;SV;2;0,004160797;0,24288004;1,029855463;0,980670579;Rendering;0;0;DE;DE
Success;4059;2127;270;1;SP;2;0,00405093;0,010104625;0,813226064;1;Rendering;0;0;MX;Other
Failure;4060;;62;1;SP;1;0,008667771;0,24288004;0,961946765;0,997244287;Oilseed;0;0;DE;DE
Success;4061;2128;9;20;SP;1;0,019405607;0,149340658;0,968249341;1;Rendering;1;0;FR;FR
Success;4062;2129;97;1;SV;1;0,008354832;0,01187804;1,294002234;0,286813163;Oilseed;1;0;ES;Other
Success;4063;2130;97;50;SP;2;0,008354832;0,01187804;0,933171161;0,428003777;Oilseed;1;0;ES;Other
Success;4064;2131;131;0;SV;1;0,008894011;0,149340658;1,098176568;1;Rendering;1;1;FR;FR
Success;4065;2132;3;1;SP;1;0,012672497;0,24288004;1,092633087;0,685525234;Oilseed;1;1;DE;DE
Success;4066;2133;2;2;SP;1;0,005747758;0,005747758;1,008746356;1;Oilseed;1;0;SE;Other
Failure;4067;;270;1;SP;1;0,00405093;0,010104625;0,742813508;1;Rendering;0;0;MX;Other
Success;4068;2134;38;4;SP;1;0,003375814;0,015899797;1,018807373;0,974358974;Oilseed;1;1;GB;GB
Success;4069;2135;15;2;SP;1;0,008587915;0,24288004;1,013214852;0,936022253;Oilseed;0;0;DE;DE
Success;4070;2136;270;1;SP;2;0,00405093;0,010104625;0,94153115;0,631854267;Rendering;0;0;MX;Other
Failure;4071;;38;1;SP;1;0,003375814;0,015899797;0,893513724;1;Oilseed;1;1;GB;GB
Success;4072;2137;131;92;SV;1;0,008894011;0,149340658;1,049165185;0,89254386;Rendering;1;1;FR;FR
Success;4073;2138;76;1;SP;1;0,003556921;0,24288004;0,980926728;0,38801383;Rendering;1;1;DE;DE
Success;4074;2139;9;1;SP;2;0,019405607;0,149340658;1,378955835;0,430931026;Rendering;1;0;FR;FR
Success;4075;2140;2;0;SP;1;0,005747758;0,005747758;0,785193669;1;Oilseed;1;0;SE;Other
Failure;4076;;34;1;SP;1;0,032574028;0,037934649;1,202112828;0,744053283;Oilseed;0;0;RU;RU
Failure;4077;;6;1;Other;1;0,015086146;0,018512827;0,86689688;1;Oilseed;1;0;AE;Other
Success;4078;2141;126;0;SP;1;0,029408083;0,049273194;1,013855058;0,279481678;Oilseed;1;0;HU;Other
Success;4079;2142;9;0;SP;1;0,019405607;0,149340658;1,007103253;0,899280576;Rendering;1;0;FR;FR
Success;4080;2143;38;1;SP;1;0,003375814;0,015899797;1,022404762;0,428589109;Oilseed;1;1;GB;GB
Success;4081;2144;124;68;SP;1;0,000729146;0,000785671;0,95466193;0,734895551;Oilseed;0;0;IS;Other
Success;4082;2145;43;0;SP;1;0,013369167;0,24288004;1,110327578;1;Rendering;1;1;DE;DE
Success;4083;2146;219;1;SP;1;0,003110708;0,24288004;1,220632116;1;Rendering;1;1;DE;DE
Success;4084;2147;121;10;Other;1;0,013830641;0,24288004;1;1;Oilseed;1;0;DE;DE
