Meldung;Kundenauftrag;Kunde;Bezugsmenge;Bezeichnung;Anzahl Angebote;Angebotserfolg;Umsatzanteil_Kunde;PRICE_DEV_QU;PRIMARY_PRODUCT_SALES;KNA1.Land;KNA1.Ist-Konzern;KNA1.KEY_ACCOUNT;KNA1.Umsatzanteil_Land;EQUI.Kundenbranche;Land_Neu
4411;2365;98;0;SP;1;Success;0,003216046;1,014938653;1;DE;0;0;0,24288004;Rendering;DE
4412;2366;27;1;SP;1;Success;0,01795518;0,934343889;1;DE;1;1;0,24288004;Oilseed;DE
4413;2367;22;1;Other;1;Success;0,002630304;1,028814001;1;IE;0;0;0,00528089;Oilseed;Other
4414;2368;284;2;Other;1;Success;0,003916116;0,981030799;1;DE;0;0;0,24288004;Oilseed;DE
4415;2369;54;1;SP;1;Success;0,015902771;1,134464437;0,293155312;DE;1;1;0,24288004;Rendering;DE
4416;2370;54;1;SP;1;Success;0,015902771;1,140250768;0,347663889;DE;1;1;0,24288004;Rendering;DE
4417;2371;34;1;SP;2;Success;0,032574028;1;1;RU;0;0;0,037934649;Oilseed;RU
4418;2372;181;0;Other;1;Success;0,002201576;1;1;DE;0;0;0,24288004;Rendering;DE
4419;2373;224;1;SP;1;Success;0,021103834;0,744619544;1;FR;1;1;0,149340658;Rendering;FR
4420;2374;301;28;Other;1;Success;0,006770473;0,840581637;1;GB;0;0;0,015899797;Oilseed;GB
4421;2375;90;0;SP;1;Success;0,001491092;0,980760438;0,770114943;DE;0;0;0,24288004;Oilseed;DE
4422;2376;37;1;Other;1;Success;0,007570333;0,996324289;1;PL;1;1;0,09008607;Rendering;PL
4423;2377;32;2;SP;1;Success;0,003217068;1,077232747;0,656961771;IT;0;0;0,021159902;Oilseed;Other
4424;;92;1;SP;1;Failure;0,008000777;0,924711609;0,840370868;FR;1;0;0,149340658;Oilseed;FR
4425;2378;54;1;SP;1;Success;0,015902771;0,906447253;1;DE;1;1;0,24288004;Rendering;DE
4426;2379;12;10;Other;1;Success;0,021882417;0,981691536;1;DE;1;1;0,24288004;Rendering;DE
4427;;144;1;SP;1;Failure;3,71E-05;1,076840061;1;XS;0;0;0,005698601;Oilseed;Other
4428;2380;78;2;SP;1;Success;0,003002838;0,981114375;0,69033101;DE;0;0;0,24288004;Rendering;DE
4429;2381;63;1;SP;1;Success;0,002007503;0,893642874;0,970394626;AT;0;0;0,017650065;Rendering;Other
4430;;303;54;SP;1;Failure;0,008489552;1,091479013;0,34533714;DE;0;0;0,24288004;Oilseed;DE
4431;2382;9;1;SP;1;Success;0,019405607;1,065903597;1;FR;1;0;0,149340658;Rendering;FR
4432;2383;160;1;SP;1;Success;0,005357712;1,524111609;1;PT;1;0;0,00753768;Oilseed;Other
4433;2384;57;1;EP;1;Success;0,002544135;1,010415764;0,667934826;CH;0;0;0,028680262;Oilseed;Other
4434;;5;200;SP;1;Failure;0,009883245;0,977709799;0,323988941;HR;0;0;0,014651249;Rendering;Other
4435;;50;1;SP;1;Failure;0,00282042;1,066055771;0,348518097;DE;1;1;0,24288004;Rendering;DE
4436;;135;1;SP;1;Failure;0,015985666;1,065573455;0,775590551;FR;1;0;0,149340658;Oilseed;FR
4437;2385;77;12;SP;1;Success;0,009222167;1,157688969;0,580915684;PL;1;1;0,09008607;Rendering;PL
4438;;124;1;SP;1;Failure;0,000729146;1;1;IS;0;0;0,000785671;Oilseed;Other
4439;2386;77;0;SP;1;Success;0,009222167;1,224680745;0,982912068;PL;1;1;0,09008607;Rendering;PL
4440;;29;1;SP;1;Failure;0,001019032;1,110632567;1;DE;1;1;0,24288004;Rendering;DE
4441;2387;294;42;Other;1;Success;0,003405968;1,102778848;0,342289871;RO;1;1;0,008949443;Rendering;Other
4442;2388;2;4;SV;1;Success;0,005747758;0,9843678;0,571635715;SE;1;0;0,005747758;Oilseed;Other
4443;2389;34;0;SP;1;Success;0,032574028;1;1;RU;0;0;0,037934649;Oilseed;RU
4444;2390;92;1;SP;1;Success;0,008000777;1,011039434;0,590160613;FR;1;0;0,149340658;Oilseed;FR
4445;2391;236;1;SP;1;Failure;0;0,543134838;0,943196645;US;1;0;0,031120862;Oilseed;US
4446;;181;3;Other;1;Failure;0,002201576;1,016178302;0,339878119;DE;0;0;0,24288004;Rendering;DE
4447;2392;233;1;Other;2;Success;4,72E-05;0,996901873;1;KZ;0;0;0,016697353;Oilseed;Other
4448;2393;34;1;SP;1;Success;0,032574028;1,00300731;0,727644652;RU;0;0;0,037934649;Oilseed;RU
4449;2394;173;1;SP;1;Success;0,002944408;1,073738628;1;PL;1;1;0,09008607;Oilseed;PL
4450;2395;12;0;Other;1;Success;0,021882417;1,007447662;1;DE;1;1;0,24288004;Rendering;DE
4451;;62;1;SP;2;Failure;0,008667771;0,954406494;0,276345326;DE;0;0;0,24288004;Oilseed;DE
4452;;318;130;Other;1;Failure;0;0,936854866;0,256011873;ES;0;0;0,01187804;Oilseed;Other
4453;2396;131;1;SP;2;Success;0,008894011;1,036683386;0,463343374;FR;1;1;0,149340658;Rendering;FR
4454;;18;2;Other;1;Failure;0,012238261;0,507420657;1;DE;1;1;0,24288004;Oilseed;DE
4455;2397;131;1;SP;1;Success;0,008894011;1,7611622;0,497219496;FR;1;1;0,149340658;Rendering;FR
4456;;303;54;SP;1;Failure;0,008489552;1,248792159;0,416223795;DE;0;0;0,24288004;Oilseed;DE
4457;;303;224;SP;1;Failure;0,008489552;1,20818472;0,549248387;DE;0;0;0,24288004;Oilseed;DE
4458;2398;29;1200;SP;1;Success;0,001019032;0,949660717;0,936170213;DE;1;1;0,24288004;Rendering;DE
4459;2399;140;1;Other;2;Success;0,006890758;1,019375461;0,856856914;AT;1;1;0,017650065;Oilseed;Other
4460;2400;5;200;SP;1;Success;0,009883245;0,991942008;0,71260339;HR;0;0;0,014651249;Rendering;Other
4461;2401;5;1;SP;1;Success;0,009883245;0,971218391;0,577522604;HR;0;0;0,014651249;Rendering;Other
4462;2402;15;0;Other;1;Success;0,008587915;0,895417078;1;DE;0;0;0,24288004;Oilseed;DE
4463;;303;2;SP;1;Failure;0,008489552;1,214626039;0,451310611;DE;0;0;0,24288004;Oilseed;DE
4464;;303;5;SP;1;Failure;0,008489552;2,006192651;0,537574479;DE;0;0;0,24288004;Oilseed;DE
4465;2403;69;1;SP;1;Success;0,004435115;1,009173544;0,597664484;FR;1;1;0,149340658;Oilseed;FR
4466;;126;183;SP;1;Failure;0,029408083;1,135900151;0,772151899;HU;1;0;0,049273194;Oilseed;Other
4467;;319;1;Other;1;Failure;0;0,955789509;1;ES;0;0;0,01187804;Oilseed;Other
4468;;319;1;Other;1;Failure;0;0,921425902;0,255999989;ES;0;0;0,01187804;Oilseed;Other
4469;2404;57;1;EP;1;Success;0,002544135;1,287329827;1;CH;0;0;0,028680262;Oilseed;Other
4470;;247;1;SP;1;Failure;5,66E-05;0,902121065;0,439424142;DE;1;1;0,24288004;Rendering;DE
4471;;50;1;SV;1;Failure;0,00282042;1,047754644;0,246420069;DE;1;1;0,24288004;Rendering;DE
4472;2405;131;50;SP;1;Success;0,008894011;0,975884809;0,711117908;FR;1;1;0,149340658;Rendering;FR
4473;2406;23;125;SP;1;Success;0,011855655;1,154749452;0,366657729;DE;1;1;0,24288004;Oilseed;DE
4474;2407;81;0;SP;1;Success;0,001431216;1,004971533;0,693881579;GB;0;0;0,015899797;Rendering;GB
4475;2408;34;0;SP;1;Success;0,032574028;1,048439478;1;RU;0;0;0,037934649;Oilseed;RU
4476;2409;27;1;SP;1;Success;0,01795518;0,55040767;1;DE;1;1;0,24288004;Oilseed;DE
4477;2410;50;1;SV;1;Success;0,00282042;1,113176102;0,605134825;DE;1;1;0,24288004;Rendering;DE
4478;;29;1;SP;1;Failure;0,001019032;0,946581476;0,660132026;DE;1;1;0,24288004;Rendering;DE
4479;2411;54;2;Other;1;Success;0,015902771;1,167438172;0,825230616;DE;1;1;0,24288004;Rendering;DE
4480;2412;69;100;SP;1;Success;0,004435115;1,107182271;0,940298507;FR;1;1;0,149340658;Oilseed;FR
4481;2413;9;1;SP;1;Success;0,019405607;0,962280514;0,798145662;FR;1;0;0,149340658;Rendering;FR
4482;2414;9;88;SP;1;Success;0,019405607;1,024053867;0,885579761;FR;1;0;0,149340658;Rendering;FR
4483;2415;185;3;SP;2;Success;0,002726812;1;1;AT;0;0;0,017650065;Oilseed;Other
4484;;9;1;SP;1;Failure;0,019405607;0,999137996;1;FR;1;0;0,149340658;Rendering;FR
4485;;173;1;SP;1;Failure;0,002944408;0,955816333;1;PL;1;1;0,09008607;Oilseed;PL
4486;;305;1;Other;1;Failure;0,000369134;1,007470133;0,969612155;GB;1;1;0,015899797;Rendering;GB
4487;;126;1;SP;1;Failure;0,029408083;1,02484424;0,29929549;HU;1;0;0,049273194;Oilseed;Other
4488;2416;126;1;SP;1;Success;0,029408083;1,02144085;0,276574532;HU;1;0;0,049273194;Oilseed;Other
4489;2417;126;1;SP;1;Success;0,029408083;1,012888659;0,335655874;HU;1;0;0,049273194;Oilseed;Other
4490;2418;126;1;SP;1;Success;0,029408083;1,023429171;0,282310419;HU;1;0;0,049273194;Oilseed;Other
4491;2419;43;1;SP;1;Success;0,013369167;1,045697373;0,45067421;DE;1;1;0,24288004;Rendering;DE
4492;2420;43;2;SP;1;Success;0,013369167;1,180206218;0,497820986;DE;1;1;0,24288004;Rendering;DE
4493;2421;202;6;SV;1;Success;0,002650587;0,864794656;0,936452454;IE;0;0;0,00528089;Rendering;Other
4494;;92;1;SP;1;Failure;0,008000777;0,827358818;1;FR;1;0;0,149340658;Oilseed;FR
4495;;135;1;SP;1;Failure;0,015985666;1,017288948;1;FR;1;0;0,149340658;Oilseed;FR
4496;2422;301;4;SP;1;Success;0,006770473;1,009649375;1;GB;0;0;0,015899797;Oilseed;GB
4497;2423;23;100;SP;1;Success;0,011855655;1,014256497;0,582696054;DE;1;1;0,24288004;Oilseed;DE
4498;;54;2;Other;1;Failure;0,015902771;1,161282916;1;DE;1;1;0,24288004;Rendering;DE
4499;;282;270;SP;1;Failure;0,002478604;1,060079636;0,783227848;DE;1;1;0,24288004;Rendering;DE
4500;;282;1;SP;1;Failure;0,002478604;0,973612137;0,5;DE;1;1;0,24288004;Rendering;DE
4501;2424;302;2;SP;1;Success;0,003371338;0,952020762;0,61247216;BE;1;1;0,00794596;Rendering;Other
4502;2425;119;125;SP;1;Success;0,011196156;1,034274062;0,755914377;LT;0;0;0,011196156;Oilseed;Other
4503;2426;119;80;SP;1;Success;0,011196156;1,155245837;0,702695773;LT;0;0;0,011196156;Oilseed;Other
4504;;211;4;SP;1;Failure;0,000138693;1;1;CA;1;0;0,002185249;Oilseed;Other
4505;;242;1;Other;1;Failure;0,009648153;0,966461101;1;PL;0;0;0,09008607;Rendering;PL
4506;2427;71;1;SP;1;Success;0,023541794;0,927279522;0,997541991;FR;1;1;0,149340658;Rendering;FR
4507;2428;9;1;SP;1;Success;0,019405607;1,070241713;0,65267689;FR;1;0;0,149340658;Rendering;FR
4508;;71;1;SP;1;Failure;0,023541794;0,993598408;0,983156405;FR;1;1;0,149340658;Rendering;FR
4509;2429;179;4;Other;1;Success;0,011140294;1,044246069;0,373420711;FR;1;1;0,149340658;Rendering;FR
4510;2430;173;6;SP;1;Success;0,002944408;0,948068424;0,744444444;PL;1;1;0,09008607;Oilseed;PL
4511;2431;43;0;SP;1;Success;0,013369167;1;1;DE;1;1;0,24288004;Rendering;DE
4512;2432;82;0;SP;1;Success;0,000847688;1,098305067;0,987110634;FR;1;1;0,149340658;Rendering;FR
4513;2433;48;1;EP;1;Success;0,001542755;0,841979182;0,845675057;IL;0;0;0,001542755;Rendering;Other
4514;2434;216;1;SP;1;Success;0,002011846;1;1;CA;1;0;0,002185249;Oilseed;Other
4515;2435;140;1;SP;1;Success;0,006890758;1,157865253;0,868965517;AT;1;1;0,017650065;Oilseed;Other
4516;;212;1;SP;1;Failure;0,001363665;0,875707996;1;US;1;0;0,031120862;Oilseed;US
4517;2436;302;0;SP;1;Success;0,003371338;1,009326881;1;BE;1;1;0,00794596;Rendering;Other
4518;2437;284;1;SP;1;Success;0,003916116;1,057140151;0,298130535;DE;0;0;0,24288004;Oilseed;DE
4519;2438;139;1;SP;1;Success;0,019538491;1,134072352;1;DK;1;0;0,032064225;Oilseed;Other
4520;2439;303;54;SP;1;Success;0,008489552;1,022950375;0,671427133;DE;0;0;0,24288004;Oilseed;DE
4521;2440;76;0;SP;1;Success;0,003556921;1,404865608;1;DE;1;1;0,24288004;Rendering;DE
4522;;54;2;SP;1;Failure;0,015902771;1,140631188;0,253357962;DE;1;1;0,24288004;Rendering;DE
4523;2441;73;1;SP;1;Success;0,005132408;1,011429968;0,576454107;DE;1;1;0,24288004;Rendering;DE
4524;;43;1;SP;1;Failure;0,013369167;1;1;DE;1;1;0,24288004;Rendering;DE
4525;2442;19;130;SV;1;Success;0,016754912;1,077083151;0,34154881;HU;1;1;0,049273194;Oilseed;Other
4526;;173;2;SP;1;Failure;0,002944408;1,459454306;1;PL;1;1;0,09008607;Oilseed;PL
4527;;320;44;SV;2;Failure;0;0,587352336;0,298349673;US;0;0;0,031120862;Oilseed;US
4528;;304;54;Other;3;Failure;0,006235522;1,037580496;0,279187827;CN;0;0;0,007681226;Rendering;Other
4529;;213;1;SP;1;Failure;0,00143723;0,539726491;1;US;0;0;0,031120862;Oilseed;US
4530;2443;236;2;SV;1;Failure;0;0,716923077;1;US;1;0;0,031120862;Oilseed;US
4531;2444;126;0;SP;1;Success;0,029408083;1,014229548;0,614898658;HU;1;0;0,049273194;Oilseed;Other
4532;2445;303;10;SP;1;Success;0,008489552;1,113360228;1;DE;0;0;0,24288004;Oilseed;DE
4533;2446;284;1;SP;1;Success;0,003916116;1,110655289;1;DE;0;0;0,24288004;Oilseed;DE
4534;2447;92;0;SP;1;Success;0,008000777;1,050217598;1;FR;1;0;0,149340658;Oilseed;FR
4535;;63;9;SP;1;Failure;0,002007503;0,912669559;1;AT;0;0;0,017650065;Rendering;Other
4536;;92;2;SP;1;Failure;0,008000777;0,852032993;0,995449287;FR;1;0;0,149340658;Oilseed;FR
4537;2448;61;88;SP;1;Success;0,01832899;1,033551108;0,319548175;AU;1;1;0,021779501;Oilseed;Other
4538;2449;61;88;SP;1;Success;0,01832899;1,029838681;0,335288387;AU;1;1;0,021779501;Oilseed;Other
4539;;115;1;SP;1;Failure;0,002062903;1,218748737;1;PL;1;1;0,09008607;Rendering;PL
4540;2450;236;1;SP;2;Failure;0;0,783937641;1;US;1;0;0,031120862;Oilseed;US
4541;2451;12;1;SP;1;Success;0,021882417;1,016139467;0,649657551;DE;1;1;0,24288004;Oilseed;DE
4542;2452;79;1;SP;1;Success;0,006330976;1,079497416;0,534381342;FR;1;1;0,149340658;Rendering;FR
4543;2453;199;1;SP;1;Success;0,000632783;1,095214762;0,911198128;BG;0;0;0,00386407;Oilseed;Other
4544;2454;303;1;SP;1;Success;0,008489552;0,905774364;1;DE;0;0;0,24288004;Oilseed;DE
4545;2455;34;0;SP;1;Success;0,032574028;1,089418827;0,208303476;RU;0;0;0,037934649;Oilseed;RU
4546;2456;12;1;SP;1;Success;0,021882417;1,047455416;0,311081726;DE;1;1;0,24288004;Oilseed;DE
4547;2457;301;0;SP;1;Success;0,006770473;1,039777983;1;GB;0;0;0,015899797;Oilseed;GB
4548;2458;58;10;SP;1;Success;0,011657752;0,991715976;1;FR;1;1;0,149340658;Rendering;FR
4549;2459;9;1;SP;1;Success;0,019405607;0,905389416;0,925142546;FR;1;0;0,149340658;Rendering;FR
4550;2460;43;0;SP;1;Success;0,013369167;1,180206218;0,497820986;DE;1;1;0,24288004;Rendering;DE
4551;2461;43;0;SP;1;Success;0,013369167;1,194949556;0,491724745;DE;1;1;0,24288004;Rendering;DE
4552;2462;43;0;SP;1;Success;0,013369167;1,045697373;0,45067421;DE;1;1;0,24288004;Rendering;DE
4553;2463;284;1;SP;1;Success;0,003916116;0,923204091;0,520337682;DE;0;0;0,24288004;Oilseed;DE
4554;2464;301;1;SP;1;Success;0,006770473;0,993096647;1;GB;0;0;0,015899797;Oilseed;GB
4555;;43;2;SP;1;Failure;0,013369167;1,134407627;1;DE;1;1;0,24288004;Rendering;DE
4556;2465;34;0;Other;1;Success;0,032574028;0,972571535;1;RU;0;0;0,037934649;Oilseed;RU
4557;2466;71;50;SP;1;Success;0,023541794;1,014077288;1;FR;1;1;0,149340658;Rendering;FR
4558;;3;1;SP;1;Failure;0,012672497;1;1;DE;1;1;0,24288004;Oilseed;DE
4559;2467;2;1;SP;1;Success;0,005747758;1,018795864;1;SE;1;0;0,005747758;Oilseed;Other
4560;2468;131;1;SV;1;Success;0,008894011;1,117574609;0,510978044;FR;1;1;0,149340658;Rendering;FR
4561;2469;156;1;Other;1;Success;0,006115614;1,022591509;1;CZ;1;0;0,015798616;Oilseed;Other
4562;2470;10;1;SP;2;Success;0,002387364;1,030559223;1;PL;1;1;0,09008607;Oilseed;PL
4563;2471;119;0;SP;1;Success;0,011196156;1,226545352;1;LT;0;0;0,011196156;Oilseed;Other
4564;2472;34;1;SP;1;Success;0,032574028;0,992298217;1;RU;0;0;0,037934649;Oilseed;RU
4565;2473;302;0;SP;1;Success;0,003371338;0,958672975;1;BE;1;1;0,00794596;Rendering;Other
4566;;303;4;SP;2;Failure;0,005591901;0,98126833;0,909635036;DE;0;0;0,24288004;Oilseed;DE
4567;2474;311;6;SP;1;Success;0,002239853;1,076574849;0,468484626;RU;0;0;0,037934649;Oilseed;RU
4568;2475;156;2;SP;1;Success;0,006115614;0,966206912;1;CZ;1;0;0,015798616;Oilseed;Other
4569;2476;72;1;SP;1;Success;0,011354609;1,050427449;0,529779455;FR;1;1;0,149340658;Rendering;FR
4570;2477;298;130;SV;1;Success;0,000946064;1,066329204;0,330729693;ES;0;0;0,01187804;Oilseed;Other
4571;2478;72;1;SP;1;Success;0,011354609;1,044806221;0,818860477;FR;1;1;0,149340658;Rendering;FR
4572;2479;58;1;SP;2;Success;0,011657752;1,084473783;0,855645416;FR;1;1;0,149340658;Rendering;FR
4573;2480;224;1;SP;2;Success;0,021103834;1,10704047;0,776744035;FR;1;1;0,149340658;Rendering;FR
4574;2481;224;1;SP;2;Success;0,021103834;1,107341418;0,565029218;FR;1;1;0,149340658;Rendering;FR
4575;2482;224;1;SP;2;Success;0,021103834;1,105205131;0,552082074;FR;1;1;0,149340658;Rendering;FR
4576;2483;71;1;SP;2;Success;0,023541794;1,1095209;0,379931002;FR;1;1;0,149340658;Rendering;FR
4577;2484;71;1;SP;2;Success;0,023541794;1,150868756;0,533850635;FR;1;1;0,149340658;Rendering;FR
4578;2485;71;1;SP;2;Success;0,023541794;1,114481233;0,510841637;FR;1;1;0,149340658;Rendering;FR
4579;2486;71;1;SP;2;Success;0,023541794;1,11211796;0,502733185;FR;1;1;0,149340658;Rendering;FR
4580;;131;1;SV;1;Failure;0,008894011;1,408942731;0,511983223;FR;1;1;0,149340658;Rendering;FR
4581;2487;224;1;SP;2;Success;0,021103834;1,222096148;0,870458888;FR;1;1;0,149340658;Rendering;FR
4582;2488;224;1;SP;2;Success;0,021103834;1,233031158;0,87956015;FR;1;1;0,149340658;Rendering;FR
4583;;71;280;SP;1;Failure;0,023541794;1,164540319;0,45610922;FR;1;1;0,149340658;Rendering;FR
4584;;71;1;SP;1;Failure;0,023541794;1,139101821;0,324670501;FR;1;1;0,149340658;Rendering;FR
4585;;224;48;SP;1;Failure;0,021103834;1,122216324;0,327659574;FR;1;1;0,149340658;Rendering;FR
4586;2489;219;1;Other;1;Success;0,003110708;1,344816602;0,571387574;DE;1;1;0,24288004;Rendering;DE
4587;2490;301;0;SP;1;Success;0,006770473;1,039777983;1;GB;0;0;0,015899797;Oilseed;GB
4588;2491;242;0;SP;1;Success;0,009648153;1,00360715;1;PL;0;0;0,09008607;Oilseed;PL
4589;2492;236;2;SP;1;Failure;0,000109874;0,741307091;0,49602944;US;1;0;0,031120862;Oilseed;US
4590;;209;1;SP;1;Failure;6,72E-05;0,992689217;0,982256769;GB;0;0;0,015899797;Rendering;GB
4591;2493;108;0;SP;1;Success;0,025499469;0,803848137;1;DE;0;0;0,24288004;Oilseed;DE
4592;;172;1;SP;1;Failure;0,008489552;1,031262864;1;UA;0;0;0,013483314;Oilseed;Other
4593;2494;34;0;SP;1;Success;0,032574028;1,050217598;1;RU;0;0;0,037934649;Oilseed;RU
4594;;3;2;SP;1;Failure;0,012672497;1,10172199;0,998122066;DE;1;1;0,24288004;Oilseed;DE
4595;2495;18;0;Other;1;Success;0,012238261;0,972616395;1;DE;1;1;0,24288004;Oilseed;DE
4596;2496;224;380;SP;1;Success;0,021103834;1,121203888;0,861326521;FR;1;1;0,149340658;Rendering;FR
4597;2497;282;0;SP;1;Success;0,002478604;2,186928494;1;DE;1;1;0,24288004;Rendering;DE
4598;2498;94;3;SP;1;Success;0,003576347;0,984268169;1;DE;0;0;0,24288004;Rendering;DE
4599;2499;69;6;SP;1;Success;0,004435115;1,064464515;1;FR;1;1;0,149340658;Oilseed;FR
4600;;108;1;Other;1;Failure;0,025499469;1,032215648;1;DE;0;0;0,24288004;Oilseed;DE
4601;;6;4;Other;1;Failure;0,015086146;0,778262154;1;AE;1;0;0,018512827;Oilseed;Other
4602;;120;1;SP;1;Failure;0,000269663;0,990046632;0,599575772;XS;0;0;0,005698601;Oilseed;Other
4603;2500;231;1;SV;1;Success;3,47E-05;0,986944586;1;CA;1;1;0,002185249;Oilseed;Other
4604;;54;2;Other;1;Failure;0,015902771;1,203839582;0,340019446;DE;1;1;0,24288004;Rendering;DE
4605;2501;270;98;SP;1;Success;0,00405093;1,202384567;0,282528412;MX;0;0;0,010104625;Oilseed;Other
4606;2502;9;0;SP;1;Success;0,019405607;1,071622484;0,795471236;FR;1;0;0,149340658;Rendering;FR
4607;2503;97;150;SP;1;Success;0,008354832;0,985662937;0,693277311;ES;1;0;0,01187804;Oilseed;Other
4608;2504;96;1;SV;1;Success;0,004160797;1;1;DE;0;0;0,24288004;Rendering;DE
4609;2505;126;1;SP;2;Success;0,029408083;0,985725608;1;HU;1;0;0,049273194;Oilseed;Other
4610;2506;54;38;Other;1;Success;0,015902771;0,973680937;0,882793017;DE;1;1;0,24288004;Rendering;DE
4611;2507;115;42;SP;1;Success;0,002062903;1,167518882;0,388972726;PL;1;1;0,09008607;Rendering;PL
4612;2508;321;50;SP;1;Success;0;1,104455537;0,344278682;FR;1;1;0,149340658;Oilseed;FR
4613;;71;80;SP;1;Failure;0,023541794;1,363472036;0,478587913;FR;1;1;0,149340658;Rendering;FR
4614;2509;3;1;SP;1;Success;0,012672497;1,01781633;0,711746601;DE;1;1;0,24288004;Oilseed;DE
4615;2510;81;2;SP;1;Success;0,001431216;0,990951043;1;GB;0;0;0,015899797;Rendering;GB
4616;2511;91;1;SP;1;Success;0,003701147;1,036782716;1;PL;0;0;0,09008607;Rendering;PL
4617;2512;103;0;SP;1;Success;0,001786465;0,946563768;0,905882353;BE;1;1;0,00794596;Rendering;Other
4618;;136;1;Other;1;Failure;0,001072395;1,06613888;0,356838872;FR;1;0;0,149340658;Oilseed;FR
4619;;305;42;Other;1;Failure;0,000369134;0,919412576;0,368173383;GB;1;1;0,015899797;Rendering;GB
4620;2513;71;0;SP;1;Success;0,023541794;1,088605106;0,982912068;FR;1;1;0,149340658;Rendering;FR
4621;2514;219;0;Other;1;Success;0,003110708;1,000523448;0,987891826;DE;1;1;0,24288004;Rendering;DE
4622;2515;34;1;SP;1;Success;0,032574028;1,171449475;0,997520757;RU;0;0;0,037934649;Oilseed;RU
4623;;34;1;SP;1;Failure;0,032574028;0,871674691;0,543825666;RU;0;0;0,037934649;Oilseed;RU
4624;;80;1;SP;1;Failure;0,004519341;1,330480601;1;PL;1;1;0,09008607;Rendering;PL
4625;2516;50;0;SP;1;Success;0,00282042;1,126752542;1;DE;1;1;0,24288004;Rendering;DE
4626;2517;27;1;SP;1;Success;0,01795518;1,565888073;1;DE;1;1;0,24288004;Oilseed;DE
4627;2518;126;1;SP;1;Success;0,029408083;2,462019742;1;HU;1;0;0,049273194;Oilseed;Other
4628;2519;242;0;Other;1;Success;0,009648153;1;1;PL;0;0;0,09008607;Rendering;PL
4629;2520;71;0;SP;1;Success;0,023541794;0,979744596;0,982912068;FR;1;1;0,149340658;Rendering;FR
4630;;73;2;SP;1;Failure;0,005132408;1,07163242;0,476846058;DE;1;1;0,24288004;Rendering;DE
4631;;242;3;SP;1;Failure;0,009648153;1;1;PL;0;0;0,09008607;Oilseed;PL
4632;2521;133;2;SP;1;Success;0,008735329;1,087359314;0,864251419;FI;0;0;0,008735329;Oilseed;Other
4633;2522;97;1;SV;1;Success;0,008354832;0,897127618;1;ES;1;0;0,01187804;Oilseed;Other
4634;;282;1;SP;1;Failure;0,002478604;1,250875232;0,899880176;DE;1;1;0,24288004;Rendering;DE
4635;;303;54;SP;1;Failure;0,008489552;1,053631295;0,273627823;DE;0;0;0,24288004;Oilseed;DE
4636;2523;69;1;SP;1;Success;0,004435115;0,969465392;0,982258791;FR;1;1;0,149340658;Oilseed;FR
4637;2524;302;1;SP;1;Success;0,003371338;0,988944662;0,504273504;BE;1;1;0,00794596;Rendering;Other
4638;;9;1;SP;1;Success;0,019405607;1,091609195;1;FR;1;0;0,149340658;Rendering;FR
4639;;312;2;SP;1;Failure;0;0,639166146;0,944483519;US;0;0;0,031120862;Oilseed;US
4640;2525;79;1;SP;1;Success;0,006330976;1,076438416;0,791791561;FR;1;1;0,149340658;Rendering;FR
4641;2526;179;3;Other;1;Success;0,011140294;1,148646157;0,364029915;FR;1;1;0,149340658;Rendering;FR
4642;2527;131;152;SP;1;Success;0,008894011;1,205508846;0,366767826;FR;1;1;0,149340658;Rendering;FR
4643;;131;42;SV;1;Failure;0,008894011;1,140924017;0,425258267;FR;1;1;0,149340658;Rendering;FR
4644;2528;72;1;SP;1;Success;0,011354609;1,180592146;0,421454754;FR;1;1;0,149340658;Rendering;FR
4645;2529;71;1;SP;2;Success;0,023541794;1,045902566;0,881675899;FR;1;1;0,149340658;Rendering;FR
4646;2530;72;10;SP;1;Success;0,011354609;1,020211381;1;FR;1;1;0,149340658;Rendering;FR
4647;;34;1;Other;1;Failure;0,032574028;1,019808229;1;RU;0;0;0,037934649;Oilseed;RU
4648;;147;1;SP;1;Failure;0,012525733;0,999003485;0,986524435;DK;0;0;0,032064225;Oilseed;Other
4649;2531;12;1;SP;1;Success;0,021882417;1,049689594;0,654334388;DE;1;1;0,24288004;Oilseed;DE
4650;;231;44;SV;1;Failure;3,47E-05;0,68670388;0,31193613;CA;1;1;0,002185249;Oilseed;Other
4651;;173;1;SP;1;Failure;0,002944408;1,080029407;1;PL;1;1;0,09008607;Oilseed;PL
4652;2532;108;1;SP;1;Success;0,025499469;0,896130156;1;DE;0;0;0,24288004;Oilseed;DE
4653;;1;800;SV;1;Failure;0,000935757;0,534775488;1;SG;0;0;0,000935757;Oilseed;Other
4654;2533;108;1;SP;1;Success;0,025499469;5,058170956;1;DE;0;0;0,24288004;Oilseed;DE
4655;;231;2;SP;1;Failure;3,47E-05;0,748153865;1;CA;1;1;0,002185249;Oilseed;Other
4656;;270;1;SP;1;Failure;0,00405093;1,126592081;1;MX;0;0;0,010104625;Oilseed;Other
4657;;62;1;SP;1;Failure;0,008667771;1,397615237;1;DE;0;0;0,24288004;Oilseed;DE
4658;;129;1;SP;1;Failure;0,000240526;1,012314398;0,438549938;MK;0;0;0,000857283;Oilseed;Other
4659;2534;9;0;SP;1;Success;0,019405607;1,043530423;0,504506048;FR;1;0;0,149340658;Rendering;FR
4660;2535;126;1;Other;1;Success;0,029408083;0,908994629;1;HU;1;0;0,049273194;Oilseed;Other
